time,V1,V2,V3,I_R,I_C,I_D1_res,I_D1_cap,I_D2_res,I_D2_cap,I_D3_res,I_D3_cap,I_D4_res,I_D4_cap
0.071683,-0.119386,9.371575,9.252189,9.252189e-03,-9.249751e-03,-2.500000e-08,1.679358e-10,2.508328e-06,-6.004094e-10,2.508328e-06,-6.004094e-10,-2.500000e-08,1.679358e-10
0.071692,-0.114800,9.366219,9.251419,9.251419e-03,-9.249385e-03,-2.500000e-08,1.694613e-10,2.096520e-06,-6.042311e-10,2.096520e-06,-6.042311e-10,-2.500000e-08,1.694613e-10
0.071700,-0.110168,9.360816,9.250648,9.250648e-03,-9.248957e-03,-2.500000e-08,1.709864e-10,1.748440e-06,-6.080018e-10,1.748440e-06,-6.080018e-10,-2.500000e-08,1.709864e-10
0.071708,-0.105488,9.355365,9.249877,9.249877e-03,-9.248475e-03,-2.500000e-08,1.725110e-10,1.454791e-06,-6.117219e-10,1.454791e-06,-6.117219e-10,-2.500000e-08,1.725110e-10
0.071717,-0.100762,9.349869,9.249107,9.249107e-03,-9.247948e-03,-2.500000e-08,1.740353e-10,1.207536e-06,-6.153918e-10,1.207536e-06,-6.153918e-10,-2.500000e-08,1.740353e-10
0.071725,-0.095989,9.344325,9.248336,9.248336e-03,-9.247381e-03,-2.500000e-08,1.755591e-10,9.997422e-07,-6.190120e-10,9.997422e-07,-6.190120e-10,-2.500000e-08,1.755591e-10
0.071733,-0.091170,9.338735,9.247565,9.247565e-03,-9.246782e-03,-2.500000e-08,1.770826e-10,8.254459e-07,-6.225829e-10,8.254459e-07,-6.225829e-10,-2.500000e-08,1.770826e-10
0.071742,-0.086304,9.333099,9.246795,9.246795e-03,-9.246155e-03,-2.500000e-08,1.786056e-10,6.795252e-07,-6.261050e-10,6.795252e-07,-6.261050e-10,-2.500000e-08,1.786056e-10
0.071750,-0.081392,9.327416,9.246024,9.246024e-03,-9.245504e-03,-2.500000e-08,1.801282e-10,5.575926e-07,-6.295786e-10,5.575926e-07,-6.295786e-10,-2.500000e-08,1.801282e-10
0.071758,-0.076433,9.321687,9.245254,9.245254e-03,-9.244834e-03,-2.500000e-08,1.816505e-10,4.558979e-07,-6.330043e-10,4.558979e-07,-6.330043e-10,-2.500000e-08,1.816505e-10
0.071767,-0.071427,9.315911,9.244484,9.244484e-03,-9.244146e-03,-2.500000e-08,1.831724e-10,3.712425e-07,-6.363825e-10,3.712425e-07,-6.363825e-10,-2.500000e-08,1.831724e-10
0.071775,-0.066376,9.310089,9.243713,9.243713e-03,-9.243445e-03,-2.500000e-08,1.846938e-10,3.009047e-07,-6.397137e-10,3.009047e-07,-6.397137e-10,-2.500000e-08,1.846938e-10
0.071783,-0.061278,9.304221,9.242943,9.242943e-03,-9.242732e-03,-2.500000e-08,1.862149e-10,2.425729e-07,-6.429983e-10,2.425729e-07,-6.429984e-10,-2.500000e-08,1.862149e-10
0.071792,-0.056134,9.298307,9.242173,9.242173e-03,-9.242009e-03,-2.500000e-08,1.877356e-10,1.942890e-07,-6.462371e-10,1.942890e-07,-6.462368e-10,-2.500000e-08,1.877356e-10
0.071800,-0.050943,9.292346,9.241403,9.241403e-03,-9.241278e-03,-2.500000e-08,1.892559e-10,1.543971e-07,-6.494298e-10,1.543971e-07,-6.494300e-10,-2.500000e-08,1.892559e-10
0.071808,-0.045707,9.286340,9.240633,9.240633e-03,-9.240540e-03,-2.500000e-08,1.907758e-10,1.215004e-07,-6.525777e-10,1.215004e-07,-6.525777e-10,-2.500000e-08,1.907758e-10
0.071817,-0.040424,9.280287,9.239863,9.239863e-03,-9.239797e-03,-2.500000e-08,1.922952e-10,9.442301e-08,-6.556809e-10,9.442301e-08,-6.556809e-10,-2.500000e-08,1.922952e-10
0.071825,-0.035095,9.274188,9.239093,9.239093e-03,-9.239049e-03,-2.500000e-08,1.938143e-10,7.217710e-08,-6.587399e-10,7.217710e-08,-6.587399e-10,-2.500000e-08,1.938143e-10
0.071833,-0.029721,9.268044,9.238323,9.238323e-03,-9.238297e-03,-2.500000e-08,1.953330e-10,5.393462e-08,-6.617552e-10,5.393462e-08,-6.617552e-10,-2.500000e-08,1.953330e-10
0.071842,-0.024300,9.261854,9.237553,9.237553e-03,-9.237541e-03,-2.500000e-08,1.968512e-10,3.900291e-08,-6.647272e-10,3.900291e-08,-6.647272e-10,-2.500000e-08,1.968512e-10
0.071850,-0.018834,9.255618,9.236784,9.236784e-03,-9.236784e-03,-2.500000e-08,1.983691e-10,2.680379e-08,-6.676565e-10,2.680379e-08,-6.676565e-10,-2.500000e-08,1.983691e-10
0.071858,-0.013322,9.249336,9.236014,9.236014e-03,-9.236024e-03,-2.500000e-08,1.998865e-10,1.685563e-08,-6.705435e-10,1.685563e-08,-6.705435e-10,-2.500000e-08,1.998865e-10
0.071867,-0.007764,9.243008,9.235244,9.235244e-03,-9.235262e-03,-2.500000e-08,2.014035e-10,8.758077e-09,-6.733887e-10,8.758077e-09,-6.733887e-10,-2.500000e-08,2.014035e-10
0.071875,-0.002160,9.236635,9.234475,9.234475e-03,-9.234499e-03,-2.500000e-08,2.029201e-10,2.179037e-09,-6.761925e-10,2.179037e-09,-6.761925e-10,-2.500000e-08,2.029201e-10
0.071883,0.003489,9.230216,9.233705,9.233705e-03,-9.233735e-03,-2.500000e-08,2.044362e-10,-3.156414e-09,-6.789554e-10,-3.156414e-09,-6.789554e-10,-2.500000e-08,2.044362e-10
0.071892,0.009184,9.223752,9.232936,9.232936e-03,-9.232969e-03,-2.500000e-08,2.059519e-10,-7.475392e-09,-6.816779e-10,-7.475392e-09,-6.816779e-10,-2.500000e-08,2.059519e-10
0.071900,0.014924,9.217242,9.232167,9.232167e-03,-9.232203e-03,-2.500000e-08,2.074672e-10,-1.096514e-08,-6.843604e-10,-1.096514e-08,-6.843604e-10,-2.500000e-08,2.074672e-10
0.071908,0.020710,9.210687,9.231397,9.231397e-03,-9.231437e-03,-2.500000e-08,2.089820e-10,-1.377970e-08,-6.870034e-10,-1.377970e-08,-6.870034e-10,-2.500000e-08,2.089820e-10
0.071917,0.026541,9.204087,9.230628,9.230628e-03,-9.230670e-03,-2.500000e-08,2.104964e-10,-1.604556e-08,-6.896074e-10,-1.604556e-08,-6.896074e-10,-2.500000e-08,2.104964e-10
0.071925,0.032417,9.197442,9.229859,9.229859e-03,-9.229902e-03,-2.500000e-08,2.120104e-10,-1.786636e-08,-6.921728e-10,-1.786636e-08,-6.921728e-10,-2.500000e-08,2.120104e-10
0.071933,0.038339,9.190751,9.229090,9.229090e-03,-9.229135e-03,-2.500000e-08,2.135233e-10,-1.932687e-08,-6.947022e-10,-1.932686e-08,-6.946978e-10,-2.500000e-08,2.135245e-10
0.071942,0.044306,9.184015,9.228321,9.228321e-03,-9.228367e-03,-2.500000e-08,2.150372e-10,-2.049623e-08,-6.971885e-10,-2.049623e-08,-6.971905e-10,-2.500000e-08,2.150366e-10
0.071950,0.050318,9.177234,9.227552,9.227552e-03,-9.227599e-03,-2.500000e-08,2.165496e-10,-2.143080e-08,-6.996413e-10,-2.143080e-08,-6.996423e-10,-2.500000e-08,2.165494e-10
0.071958,0.056375,9.170408,9.226783,9.226783e-03,-9.226831e-03,-2.500000e-08,2.180617e-10,-2.217637e-08,-7.020570e-10,-2.217637e-08,-7.020575e-10,-2.500000e-08,2.180615e-10
0.071967,0.062477,9.163537,9.226014,9.226014e-03,-9.226062e-03,-2.500000e-08,2.195733e-10,-2.277008e-08,-7.044362e-10,-2.277008e-08,-7.044365e-10,-2.500000e-08,2.195732e-10
0.071975,0.068624,9.156621,9.225245,9.225245e-03,-9.225294e-03,-2.500000e-08,2.210845e-10,-2.324202e-08,-7.067794e-10,-2.324202e-08,-7.067795e-10,-2.500000e-08,2.210844e-10
0.071983,0.074816,9.149660,9.224477,9.224477e-03,-9.224526e-03,-2.500000e-08,2.225952e-10,-2.361648e-08,-7.090870e-10,-2.361648e-08,-7.090871e-10,-2.500000e-08,2.225951e-10
0.071992,0.081053,9.142655,9.223708,9.223708e-03,-9.223757e-03,-2.500000e-08,2.241054e-10,-2.391306e-08,-7.113595e-10,-2.391306e-08,-7.113596e-10,-2.500000e-08,2.241054e-10
0.072000,0.087334,9.135605,9.222939,9.222939e-03,-9.222989e-03,-2.500000e-08,2.256151e-10,-2.414754e-08,-7.135973e-10,-2.414754e-08,-7.135974e-10,-2.500000e-08,2.256151e-10
0.072008,0.093661,9.128510,9.222171,9.222171e-03,-9.222221e-03,-2.500000e-08,2.271244e-10,-2.433259e-08,-7.158009e-10,-2.433259e-08,-7.158010e-10,-2.500000e-08,2.271244e-10
0.072017,0.100031,9.121371,9.221402,9.221402e-03,-9.221452e-03,-2.500000e-08,2.286331e-10,-2.447838e-08,-7.179707e-10,-2.447838e-08,-7.179707e-10,-2.500000e-08,2.286331e-10
0.072025,0.106447,9.114187,9.220634,9.220634e-03,-9.220684e-03,-2.500000e-08,2.301414e-10,-2.459302e-08,-7.201070e-10,-2.459302e-08,-7.201070e-10,-2.500000e-08,2.301414e-10
0.072033,0.112907,9.106959,9.219866,9.219866e-03,-9.219916e-03,-2.500000e-08,2.316492e-10,-2.468301e-08,-7.222103e-10,-2.468301e-08,-7.222103e-10,-2.500000e-08,2.316492e-10
0.072042,0.119411,9.099687,9.219097,9.219097e-03,-9.219148e-03,-2.500000e-08,2.331564e-10,-2.475353e-08,-7.242809e-10,-2.475353e-08,-7.242809e-10,-2.500000e-08,2.331564e-10
0.072050,0.125959,9.092370,9.218329,9.218329e-03,-9.218379e-03,-2.500000e-08,2.346632e-10,-2.480868e-08,-7.263193e-10,-2.480868e-08,-7.263193e-10,-2.500000e-08,2.346632e-10
0.072058,0.132552,9.085009,9.217561,9.217561e-03,-9.217611e-03,-2.500000e-08,2.361695e-10,-2.485175e-08,-7.283259e-10,-2.485175e-08,-7.283259e-10,-2.500000e-08,2.361695e-10
0.072067,0.139189,9.077604,9.216793,9.216793e-03,-9.216843e-03,-2.500000e-08,2.376752e-10,-2.488532e-08,-7.303011e-10,-2.488532e-08,-7.303011e-10,-2.500000e-08,2.376752e-10
0.072075,0.145871,9.070154,9.216025,9.216025e-03,-9.216075e-03,-2.500000e-08,2.391804e-10,-2.491144e-08,-7.322452e-10,-2.491144e-08,-7.322452e-10,-2.500000e-08,2.391804e-10
0.072083,0.152596,9.062661,9.215257,9.215257e-03,-9.215307e-03,-2.500000e-08,2.406851e-10,-2.493173e-08,-7.341586e-10,-2.493173e-08,-7.341586e-10,-2.500000e-08,2.406851e-10
0.072092,0.159365,9.055124,9.214489,9.214489e-03,-9.214540e-03,-2.500000e-08,2.421893e-10,-2.494746e-08,-7.360417e-10,-2.494746e-08,-7.360417e-10,-2.500000e-08,2.421893e-10
0.072100,0.166178,9.047543,9.213721,9.213721e-03,-9.213772e-03,-2.500000e-08,2.436929e-10,-2.495963e-08,-7.378949e-10,-2.495963e-08,-7.378949e-10,-2.500000e-08,2.436929e-10
0.072108,0.173035,9.039918,9.212954,9.212954e-03,-9.213004e-03,-2.500000e-08,2.451960e-10,-2.496904e-08,-7.397185e-10,-2.496904e-08,-7.397185e-10,-2.500000e-08,2.451960e-10
0.072117,0.179936,9.032249,9.212186,9.212186e-03,-9.212236e-03,-2.500000e-08,2.466986e-10,-2.497629e-08,-7.415129e-10,-2.497629e-08,-7.415129e-10,-2.500000e-08,2.466986e-10
0.072125,0.186881,9.024537,9.211418,9.211418e-03,-9.211469e-03,-2.500000e-08,2.482006e-10,-2.498188e-08,-7.432785e-10,-2.498188e-08,-7.432785e-10,-2.500000e-08,2.482006e-10
0.072133,0.193869,9.016781,9.210651,9.210651e-03,-9.210701e-03,-2.500000e-08,2.497021e-10,-2.498617e-08,-7.450156e-10,-2.498617e-08,-7.450156e-10,-2.500000e-08,2.497021e-10
0.072142,0.200901,9.008982,9.209883,9.209883e-03,-9.209934e-03,-2.500000e-08,2.512031e-10,-2.498946e-08,-7.467245e-10,-2.498946e-08,-7.467245e-10,-2.500000e-08,2.512031e-10
0.072150,0.207976,9.001139,9.209116,9.209116e-03,-9.209166e-03,-2.500000e-08,2.527035e-10,-2.499199e-08,-7.484057e-10,-2.499199e-08,-7.484057e-10,-2.500000e-08,2.527035e-10
0.072158,0.215095,8.993253,9.208348,9.208348e-03,-9.208399e-03,-2.500000e-08,2.542033e-10,-2.499392e-08,-7.500595e-10,-2.499392e-08,-7.500595e-10,-2.500000e-08,2.542033e-10
0.072167,0.222257,8.985324,9.207581,9.207581e-03,-9.207632e-03,-2.500000e-08,2.557025e-10,-2.499539e-08,-7.516861e-10,-2.499539e-08,-7.516861e-10,-2.500000e-08,2.557025e-10
0.072175,0.229463,8.977351,9.206814,9.206814e-03,-9.206864e-03,-2.500000e-08,2.572012e-10,-2.499651e-08,-7.532860e-10,-2.499651e-08,-7.532860e-10,-2.500000e-08,2.572012e-10
0.072183,0.236711,8.969336,9.206047,9.206047e-03,-9.206097e-03,-2.500000e-08,2.586994e-10,-2.499736e-08,-7.548594e-10,-2.499736e-08,-7.548594e-10,-2.500000e-08,2.586994e-10
0.072192,0.244003,8.961277,9.205280,9.205280e-03,-9.205330e-03,-2.500000e-08,2.601969e-10,-2.499801e-08,-7.564068e-10,-2.499801e-08,-7.564068e-10,-2.500000e-08,2.601969e-10
0.072200,0.251337,8.953175,9.204513,9.204513e-03,-9.204563e-03,-2.500000e-08,2.616939e-10,-2.499850e-08,-7.579283e-10,-2.499850e-08,-7.579283e-10,-2.500000e-08,2.616939e-10
0.072208,0.258715,8.945030,9.203746,9.203746e-03,-9.203796e-03,-2.500000e-08,2.631903e-10,-2.499887e-08,-7.594244e-10,-2.499887e-08,-7.594244e-10,-2.500000e-08,2.631903e-10
0.072217,0.266136,8.936843,9.202979,9.202979e-03,-9.203029e-03,-2.500000e-08,2.646861e-10,-2.499916e-08,-7.608953e-10,-2.499916e-08,-7.608953e-10,-2.500000e-08,2.646861e-10
0.072225,0.273599,8.928613,9.202212,9.202212e-03,-9.202262e-03,-2.500000e-08,2.661813e-10,-2.499937e-08,-7.623413e-10,-2.499937e-08,-7.623413e-10,-2.500000e-08,2.661813e-10
0.072233,0.281105,8.920340,9.201445,9.201445e-03,-9.201495e-03,-2.500000e-08,2.676760e-10,-2.499953e-08,-7.637629e-10,-2.499953e-08,-7.637629e-10,-2.500000e-08,2.676760e-10
0.072242,0.288654,8.912024,9.200678,9.200678e-03,-9.200729e-03,-2.500000e-08,2.691700e-10,-2.499965e-08,-7.651601e-10,-2.499965e-08,-7.651601e-10,-2.500000e-08,2.691700e-10
0.072250,0.296246,8.903666,9.199912,9.199912e-03,-9.199962e-03,-2.500000e-08,2.706634e-10,-2.499974e-08,-7.665335e-10,-2.499974e-08,-7.665335e-10,-2.500000e-08,2.706634e-10
0.072258,0.303880,8.895265,9.199145,9.199145e-03,-9.199195e-03,-2.500000e-08,2.721563e-10,-2.499980e-08,-7.678832e-10,-2.499980e-08,-7.678832e-10,-2.500000e-08,2.721563e-10
0.072267,0.311556,8.886822,9.198378,9.198378e-03,-9.198429e-03,-2.500000e-08,2.736485e-10,-2.499985e-08,-7.692095e-10,-2.499985e-08,-7.692095e-10,-2.500000e-08,2.736485e-10
0.072275,0.319275,8.878337,9.197612,9.197612e-03,-9.197662e-03,-2.500000e-08,2.751401e-10,-2.499989e-08,-7.705128e-10,-2.499989e-08,-7.705128e-10,-2.500000e-08,2.751401e-10
0.072283,0.327036,8.869810,9.196846,9.196846e-03,-9.196896e-03,-2.500000e-08,2.766311e-10,-2.499992e-08,-7.717933e-10,-2.499992e-08,-7.717933e-10,-2.500000e-08,2.766311e-10
0.072292,0.334839,8.861240,9.196079,9.196079e-03,-9.196130e-03,-2.500000e-08,2.781215e-10,-2.499994e-08,-7.730512e-10,-2.499994e-08,-7.730512e-10,-2.500000e-08,2.781215e-10
0.072300,0.342684,8.852629,9.195313,9.195313e-03,-9.195363e-03,-2.500000e-08,2.796112e-10,-2.499996e-08,-7.742870e-10,-2.499996e-08,-7.742870e-10,-2.500000e-08,2.796112e-10
0.072308,0.350571,8.843975,9.194547,9.194547e-03,-9.194597e-03,-2.500000e-08,2.811004e-10,-2.499997e-08,-7.755008e-10,-2.499997e-08,-7.755008e-10,-2.500000e-08,2.811004e-10
0.072317,0.358501,8.835280,9.193781,9.193781e-03,-9.193831e-03,-2.500000e-08,2.825889e-10,-2.499998e-08,-7.766928e-10,-2.499998e-08,-7.766928e-10,-2.500000e-08,2.825889e-10
0.072325,0.366472,8.826543,9.193014,9.193014e-03,-9.193065e-03,-2.500000e-08,2.840767e-10,-2.499998e-08,-7.778635e-10,-2.499998e-08,-7.778635e-10,-2.500000e-08,2.840767e-10
0.072333,0.374485,8.817764,9.192248,9.192248e-03,-9.192299e-03,-2.500000e-08,2.855639e-10,-2.499999e-08,-7.790130e-10,-2.499999e-08,-7.790130e-10,-2.500000e-08,2.855639e-10
0.072342,0.382539,8.808943,9.191482,9.191482e-03,-9.191533e-03,-2.500000e-08,2.870505e-10,-2.499999e-08,-7.801415e-10,-2.499999e-08,-7.801415e-10,-2.500000e-08,2.870505e-10
0.072350,0.390635,8.800081,9.190717,9.190717e-03,-9.190767e-03,-2.500000e-08,2.885364e-10,-2.499999e-08,-7.812494e-10,-2.499999e-08,-7.812494e-10,-2.500000e-08,2.885364e-10
0.072358,0.398773,8.791178,9.189951,9.189951e-03,-9.190001e-03,-2.500000e-08,2.900217e-10,-2.500000e-08,-7.823369e-10,-2.500000e-08,-7.823369e-10,-2.500000e-08,2.900217e-10
0.072367,0.406952,8.782233,9.189185,9.189185e-03,-9.189235e-03,-2.500000e-08,2.915064e-10,-2.500000e-08,-7.834043e-10,-2.500000e-08,-7.834043e-10,-2.500000e-08,2.915064e-10
0.072375,0.415173,8.773246,9.188419,9.188419e-03,-9.188470e-03,-2.500000e-08,2.929903e-10,-2.500000e-08,-7.844517e-10,-2.500000e-08,-7.844517e-10,-2.500000e-08,2.929903e-10
0.072383,0.423435,8.764219,9.187654,9.187654e-03,-9.187704e-03,-2.500000e-08,2.944736e-10,-2.500000e-08,-7.854794e-10,-2.500000e-08,-7.854794e-10,-2.500000e-08,2.944736e-10
0.072392,0.431738,8.755150,9.186888,9.186888e-03,-9.186939e-03,-2.500000e-08,2.959563e-10,-2.500000e-08,-7.864876e-10,-2.500000e-08,-7.864876e-10,-2.500000e-08,2.959563e-10
0.072400,0.440082,8.746041,9.186123,9.186123e-03,-9.186173e-03,-2.500000e-08,2.974382e-10,-2.500000e-08,-7.874767e-10,-2.500000e-08,-7.874767e-10,-2.500000e-08,2.974382e-10
0.072408,0.448467,8.736890,9.185357,9.185357e-03,-9.185408e-03,-2.500000e-08,2.989195e-10,-2.500000e-08,-7.884468e-10,-2.500000e-08,-7.884468e-10,-2.500000e-08,2.989195e-10
0.072417,0.456893,8.727699,9.184592,9.184592e-03,-9.184642e-03,-2.500000e-08,3.004002e-10,-2.500000e-08,-7.893981e-10,-2.500000e-08,-7.893981e-10,-2.500000e-08,3.004002e-10
0.072425,0.465360,8.718466,9.183826,9.183826e-03,-9.183877e-03,-2.500000e-08,3.018801e-10,-2.500000e-08,-7.903309e-10,-2.500000e-08,-7.903309e-10,-2.500000e-08,3.018801e-10
0.072433,0.473868,8.709194,9.183061,9.183061e-03,-9.183112e-03,-2.500000e-08,3.033593e-10,-2.500000e-08,-7.912453e-10,-2.500000e-08,-7.912453e-10,-2.500000e-08,3.033593e-10
0.072442,0.482416,8.699880,9.182296,9.182296e-03,-9.182346e-03,-2.500000e-08,3.048379e-10,-2.500000e-08,-7.921417e-10,-2.500000e-08,-7.921417e-10,-2.500000e-08,3.048379e-10
0.072450,0.491005,8.690526,9.181531,9.181531e-03,-9.181581e-03,-2.500000e-08,3.063158e-10,-2.500000e-08,-7.930202e-10,-2.500000e-08,-7.930202e-10,-2.500000e-08,3.063158e-10
0.072458,0.499634,8.681131,9.180766,9.180766e-03,-9.180816e-03,-2.500000e-08,3.077930e-10,-2.500000e-08,-7.938810e-10,-2.500000e-08,-7.938810e-10,-2.500000e-08,3.077930e-10
0.072467,0.508304,8.671697,9.180001,9.180001e-03,-9.180051e-03,-2.500000e-08,3.092694e-10,-2.500000e-08,-7.947243e-10,-2.500000e-08,-7.947243e-10,-2.500000e-08,3.092694e-10
0.072475,0.517014,8.662222,9.179236,9.179236e-03,-9.179286e-03,-2.500000e-08,3.107452e-10,-2.500000e-08,-7.955504e-10,-2.500000e-08,-7.955504e-10,-2.500000e-08,3.107452e-10
0.072483,0.525765,8.652706,9.178471,9.178471e-03,-9.178521e-03,-2.500000e-08,3.122203e-10,-2.500000e-08,-7.963594e-10,-2.500000e-08,-7.963594e-10,-2.500000e-08,3.122203e-10
0.072492,0.534555,8.643151,9.177706,9.177706e-03,-9.177757e-03,-2.500000e-08,3.136946e-10,-2.500000e-08,-7.971515e-10,-2.500000e-08,-7.971515e-10,-2.500000e-08,3.136946e-10
0.072500,0.543386,8.633556,9.176941,9.176941e-03,-9.176992e-03,-2.500000e-08,3.151682e-10,-2.500000e-08,-7.979270e-10,-2.500000e-08,-7.979270e-10,-2.500000e-08,3.151682e-10
0.072508,0.552256,8.623920,9.176177,9.176177e-03,-9.176227e-03,-2.500000e-08,3.166412e-10,-2.500000e-08,-7.986860e-10,-2.500000e-08,-7.986860e-10,-2.500000e-08,3.166412e-10
0.072517,0.561167,8.614245,9.175412,9.175412e-03,-9.175463e-03,-2.500000e-08,3.181134e-10,-2.500000e-08,-7.994287e-10,-2.500000e-08,-7.994287e-10,-2.500000e-08,3.181134e-10
0.072525,0.570117,8.604531,9.174647,9.174647e-03,-9.174698e-03,-2.500000e-08,3.195848e-10,-2.500000e-08,-8.001553e-10,-2.500000e-08,-8.001553e-10,-2.500000e-08,3.195848e-10
0.072533,0.579107,8.594776,9.173883,9.173883e-03,-9.173933e-03,-2.500000e-08,3.210555e-10,-2.500000e-08,-8.008660e-10,-2.500000e-08,-8.008660e-10,-2.500000e-08,3.210555e-10
0.072542,0.588136,8.584983,9.173119,9.173119e-03,-9.173169e-03,-2.500000e-08,3.225255e-10,-2.500000e-08,-8.015610e-10,-2.500000e-08,-8.015610e-10,-2.500000e-08,3.225255e-10
0.072550,0.597205,8.575149,9.172354,9.172354e-03,-9.172405e-03,-2.500000e-08,3.239948e-10,-2.500000e-08,-8.022405e-10,-2.500000e-08,-8.022405e-10,-2.500000e-08,3.239948e-10
0.072558,0.606313,8.565277,9.171590,9.171590e-03,-9.171640e-03,-2.500000e-08,3.254633e-10,-2.500000e-08,-8.029045e-10,-2.500000e-08,-8.029045e-10,-2.500000e-08,3.254633e-10
0.072567,0.615461,8.555365,9.170826,9.170826e-03,-9.170876e-03,-2.500000e-08,3.269311e-10,-2.500000e-08,-8.035534e-10,-2.500000e-08,-8.035534e-10,-2.500000e-08,3.269311e-10
0.072575,0.624648,8.545414,9.170061,9.170061e-03,-9.170112e-03,-2.500000e-08,3.283981e-10,-2.500000e-08,-8.041872e-10,-2.500000e-08,-8.041872e-10,-2.500000e-08,3.283981e-10
0.072583,0.633874,8.535424,9.169297,9.169297e-03,-9.169348e-03,-2.500000e-08,3.298644e-10,-2.500000e-08,-8.048062e-10,-2.500000e-08,-8.048062e-10,-2.500000e-08,3.298644e-10
0.072592,0.643139,8.525395,9.168533,9.168533e-03,-9.168584e-03,-2.500000e-08,3.313299e-10,-2.500000e-08,-8.054105e-10,-2.500000e-08,-8.054105e-10,-2.500000e-08,3.313299e-10
0.072600,0.652443,8.515327,9.167769,9.167769e-03,-9.167820e-03,-2.500000e-08,3.327946e-10,-2.500000e-08,-8.060003e-10,-2.500000e-08,-8.060003e-10,-2.500000e-08,3.327946e-10
0.072608,0.661785,8.505220,9.167005,9.167005e-03,-9.167056e-03,-2.500000e-08,3.342586e-10,-2.500000e-08,-8.065757e-10,-2.500000e-08,-8.065757e-10,-2.500000e-08,3.342586e-10
0.072617,0.671167,8.495075,9.166242,9.166242e-03,-9.166292e-03,-2.500000e-08,3.357218e-10,-2.500000e-08,-8.071369e-10,-2.500000e-08,-8.071369e-10,-2.500000e-08,3.357218e-10
0.072625,0.680587,8.484891,9.165478,9.165478e-03,-9.165528e-03,-2.500000e-08,3.371843e-10,-2.500000e-08,-8.076841e-10,-2.500000e-08,-8.076841e-10,-2.500000e-08,3.371843e-10
0.072633,0.690046,8.474669,9.164714,9.164714e-03,-9.164764e-03,-2.500000e-08,3.386459e-10,-2.500000e-08,-8.082174e-10,-2.500000e-08,-8.082174e-10,-2.500000e-08,3.386459e-10
0.072642,0.699543,8.464408,9.163950,9.163950e-03,-9.164001e-03,-2.500000e-08,3.401068e-10,-2.500000e-08,-8.087369e-10,-2.500000e-08,-8.087369e-10,-2.500000e-08,3.401068e-10
0.072650,0.709078,8.454109,9.163187,9.163187e-03,-9.163237e-03,-2.500000e-08,3.415669e-10,-2.500000e-08,-8.092429e-10,-2.500000e-08,-8.092429e-10,-2.500000e-08,3.415669e-10
0.072658,0.718652,8.443771,9.162423,9.162423e-03,-9.162474e-03,-2.500000e-08,3.430262e-10,-2.500000e-08,-8.097354e-10,-2.500000e-08,-8.097354e-10,-2.500000e-08,3.430262e-10
0.072667,0.728264,8.433396,9.161660,9.161660e-03,-9.161710e-03,-2.500000e-08,3.444848e-10,-2.500000e-08,-8.102147e-10,-2.500000e-08,-8.102147e-10,-2.500000e-08,3.444848e-10
0.072675,0.737914,8.422983,9.160896,9.160896e-03,-9.160947e-03,-2.500000e-08,3.459425e-10,-2.500000e-08,-8.106808e-10,-2.500000e-08,-8.106808e-10,-2.500000e-08,3.459425e-10
0.072683,0.747601,8.412532,9.160133,9.160133e-03,-9.160183e-03,-2.500000e-08,3.473994e-10,-2.500000e-08,-8.111338e-10,-2.500000e-08,-8.111338e-10,-2.500000e-08,3.473994e-10
0.072692,0.757327,8.402043,9.159370,9.159370e-03,-9.159420e-03,-2.500000e-08,3.488555e-10,-2.500000e-08,-8.115741e-10,-2.500000e-08,-8.115741e-10,-2.500000e-08,3.488555e-10
0.072700,0.767091,8.391516,9.158606,9.158606e-03,-9.158657e-03,-2.500000e-08,3.503109e-10,-2.500000e-08,-8.120016e-10,-2.500000e-08,-8.120016e-10,-2.500000e-08,3.503109e-10
0.072708,0.776892,8.380951,9.157843,9.157843e-03,-9.157894e-03,-2.500000e-08,3.517654e-10,-2.500000e-08,-8.124165e-10,-2.500000e-08,-8.124165e-10,-2.500000e-08,3.517654e-10
0.072717,0.786731,8.370350,9.157080,9.157080e-03,-9.157131e-03,-2.500000e-08,3.532191e-10,-2.500000e-08,-8.128190e-10,-2.500000e-08,-8.128190e-10,-2.500000e-08,3.532191e-10
0.072725,0.796607,8.359710,9.156317,9.156317e-03,-9.156368e-03,-2.500000e-08,3.546719e-10,-2.500000e-08,-8.132091e-10,-2.500000e-08,-8.132091e-10,-2.500000e-08,3.546719e-10
0.072733,0.806520,8.349034,9.155554,9.155554e-03,-9.155605e-03,-2.500000e-08,3.561240e-10,-2.500000e-08,-8.135871e-10,-2.500000e-08,-8.135871e-10,-2.500000e-08,3.561240e-10
0.072742,0.816471,8.338320,9.154791,9.154791e-03,-9.154842e-03,-2.500000e-08,3.575752e-10,-2.500000e-08,-8.139530e-10,-2.500000e-08,-8.139530e-10,-2.500000e-08,3.575752e-10
0.072750,0.826459,8.327570,9.154028,9.154028e-03,-9.154079e-03,-2.500000e-08,3.590256e-10,-2.500000e-08,-8.143070e-10,-2.500000e-08,-8.143070e-10,-2.500000e-08,3.590256e-10
0.072758,0.836484,8.316782,9.153266,9.153266e-03,-9.153316e-03,-2.500000e-08,3.604752e-10,-2.500000e-08,-8.146491e-10,-2.500000e-08,-8.146491e-10,-2.500000e-08,3.604752e-10
