Time (s),Source Voltage (V),Node 1 Voltage (V),Node 2 Voltage (V),Resistor Voltage (V),Resistor Current (A),Diode Current (A)
0.005225,4.938442,-4.938442,-4.938442,-0.000000,-5.012879e-15,0.000000e+00
0.005226,4.943259,-4.943259,-4.943259,-0.000000,-4.816592e-15,0.000000e+00
0.005227,4.947881,-4.947881,-4.947881,-0.000000,-4.622080e-15,0.000000e+00
0.005228,4.952307,-4.952307,-4.952307,-0.000000,-4.425793e-15,0.000000e+00
0.005229,4.956538,-4.956538,-4.956538,-0.000000,-4.231282e-15,0.000000e+00
0.005230,4.960574,-4.960574,-4.960574,-0.000000,-4.035883e-15,0.000000e+00
0.005231,4.964413,-4.964413,-4.964413,-0.000000,-3.839595e-15,0.000000e+00
0.005232,4.968057,-4.968057,-4.968057,-0.000000,-3.642420e-15,0.000000e+00
0.005233,4.971504,-4.971504,-4.971504,-0.000000,-3.447909e-15,0.000000e+00
0.005234,4.974755,-4.974755,-4.974755,-0.000000,-3.251621e-15,0.000000e+00
0.005235,4.977810,-4.977810,-4.977810,-0.000000,-3.055334e-15,0.000000e+00
0.005236,4.980668,-4.980668,-4.980668,-0.000000,-2.858158e-15,0.000000e+00
0.005237,4.983330,-4.983330,-4.983330,-0.000000,-2.661871e-15,0.000000e+00
0.005238,4.985795,-4.985795,-4.985795,-0.000000,-2.464695e-15,0.000000e+00
0.005239,4.988063,-4.988063,-4.988063,-0.000000,-2.267520e-15,0.000000e+00
0.005240,4.990134,-4.990134,-4.990134,-0.000000,-2.070344e-15,0.000000e+00
0.005241,4.992008,-4.992008,-4.992008,-0.000000,-1.874945e-15,0.000000e+00
0.005242,4.993685,-4.993685,-4.993685,-0.000000,-1.676881e-15,0.000000e+00
0.005243,4.995165,-4.995165,-4.995165,-0.000000,-1.479705e-15,0.000000e+00
0.005244,4.996447,-4.996447,-4.996447,-0.000000,-1.282530e-15,0.000000e+00
0.005245,4.997533,-4.997533,-4.997533,-0.000000,-1.085354e-15,0.000000e+00
0.005246,4.998421,-4.998421,-4.998421,-0.000000,-8.881784e-16,0.000000e+00
0.005247,4.999112,-4.999112,-4.999112,-0.000000,-6.910028e-16,0.000000e+00
0.005248,4.999605,-4.999605,-4.999605,-0.000000,-4.938272e-16,0.000000e+00
0.005249,4.999901,-4.999901,-4.999901,-0.000000,-2.957634e-16,0.000000e+00
0.005250,5.000000,-5.000000,-5.000000,-0.000000,-9.858780e-17,0.000000e+00
0.005251,4.999901,-4.999901,-4.999901,0.000000,9.947598e-17,0.000000e+00
0.005252,4.999605,-4.999605,-4.999605,0.000000,2.966516e-16,0.000000e+00
0.005253,4.999112,-4.999112,-4.999112,0.000000,4.929390e-16,0.000000e+00
0.005254,4.998421,-4.998421,-4.998421,0.000000,6.910028e-16,0.000000e+00
0.005255,4.997533,-4.997533,-4.997533,0.000000,8.881784e-16,0.000000e+00
0.005256,4.996447,-4.996447,-4.996447,0.000000,1.085354e-15,0.000000e+00
0.005257,4.995165,-4.995165,-4.995165,0.000000,1.283418e-15,0.000000e+00
0.005258,4.993685,-4.993685,-4.993685,0.000000,1.479705e-15,0.000000e+00
0.005259,4.992008,-4.992008,-4.992008,0.000000,1.676881e-15,0.000000e+00
0.005260,4.990134,-4.990134,-4.990134,0.000000,1.874056e-15,0.000000e+00
0.005261,4.988063,-4.988063,-4.988063,0.000000,2.071232e-15,0.000000e+00
0.005262,4.985795,-4.985795,-4.985795,0.000000,2.268408e-15,0.000000e+00
0.005263,4.983330,-4.983330,-4.983330,0.000000,2.464695e-15,0.000000e+00
0.005264,4.980668,-4.980668,-4.980668,0.000000,2.661871e-15,0.000000e+00
0.005265,4.977810,-4.977810,-4.977810,0.000000,2.858158e-15,0.000000e+00
0.005266,4.974755,-4.974755,-4.974755,0.000000,3.055334e-15,0.000000e+00
0.005267,4.971504,-4.971504,-4.971504,0.000000,3.251621e-15,0.000000e+00
0.005268,4.968057,-4.968057,-4.968057,0.000000,3.447909e-15,0.000000e+00
0.005269,4.964413,-4.964413,-4.964413,0.000000,3.643308e-15,0.000000e+00
0.005270,4.960574,-4.960574,-4.960574,0.000000,3.839595e-15,0.000000e+00
0.005271,4.956538,-4.956538,-4.956538,0.000000,4.035883e-15,0.000000e+00
0.005272,4.952307,-4.952307,-4.952307,0.000000,4.230394e-15,0.000000e+00
0.005273,4.947881,-4.947881,-4.947881,0.000000,4.425793e-15,0.000000e+00
0.005274,4.943259,-4.943259,-4.943259,0.000000,4.622080e-15,0.000000e+00
0.005275,4.938442,-4.938442,-4.938442,0.000000,4.817480e-15,0.000000e+00
0.005276,4.933430,-4.933430,-4.933430,0.000000,5.011991e-15,0.000000e+00
0.005277,4.928223,-4.928223,-4.928223,0.000000,5.206502e-15,0.000000e+00
0.005278,4.922822,-4.922822,-4.922822,0.000000,5.401901e-15,0.000000e+00
0.005279,4.917226,-4.917226,-4.917226,0.000000,5.595524e-15,0.000000e+00
0.005280,4.911436,-4.911436,-4.911436,0.000000,5.790923e-15,0.000000e+00
0.005281,4.905453,-4.905453,-4.905453,0.000000,5.983658e-15,0.000000e+00
0.005282,4.899275,-4.899275,-4.899275,0.000000,6.177281e-15,0.000000e+00
0.005283,4.892905,-4.892905,-4.892905,0.000000,6.370904e-15,0.000000e+00
0.005284,4.886341,-4.886341,-4.886341,0.000000,6.564527e-15,0.000000e+00
0.005285,4.879584,-4.879584,-4.879584,0.000000,6.756373e-15,0.000000e+00
0.005286,4.872634,-4.872634,-4.872634,0.000000,6.949108e-15,0.000000e+00
0.005287,4.865493,-4.865493,-4.865493,0.000000,7.141843e-15,0.000000e+00
0.005288,4.858159,-4.858159,-4.858159,0.000000,7.333689e-15,0.000000e+00
0.005289,4.850633,-4.850633,-4.850633,0.000000,7.526424e-15,0.000000e+00
0.005290,4.842916,-4.842916,-4.842916,0.000000,7.717382e-15,0.000000e+00
0.005291,4.835007,-4.835007,-4.835007,0.000000,7.908341e-15,0.000000e+00
0.005292,4.826908,-4.826908,-4.826908,0.000000,8.099299e-15,0.000000e+00
0.005293,4.818618,-4.818618,-4.818618,0.000000,8.290257e-15,0.000000e+00
0.005294,4.810138,-4.810138,-4.810138,0.000000,8.480328e-15,0.000000e+00
0.005295,4.801468,-4.801468,-4.801468,0.000000,8.670398e-15,0.000000e+00
0.005296,4.792609,-4.792609,-4.792609,0.000000,8.859580e-15,0.000000e+00
0.005297,4.783560,-4.783560,-4.783560,0.000000,9.048762e-15,0.000000e+00
0.005298,4.774323,-4.774323,-4.774323,0.000000,9.237056e-15,0.000000e+00
0.005299,4.764897,-4.764897,-4.764897,0.000000,9.425349e-15,0.000000e+00
0.005300,4.755283,-4.755283,-4.755283,0.000000,9.613643e-15,0.000000e+00
0.005301,4.745481,-4.745481,-4.745481,0.000000,9.801937e-15,0.000000e+00
0.005302,4.735492,-4.735492,-4.735492,0.000000,9.989343e-15,0.000000e+00
0.005303,4.725315,-4.725315,-4.725315,0.000000,1.017586e-14,0.000000e+00
0.005304,4.714953,-4.714953,-4.714953,0.000000,1.036327e-14,0.000000e+00
0.005305,4.704404,-4.704404,-4.704404,0.000000,1.054890e-14,0.000000e+00
0.005306,4.693669,-4.693669,-4.693669,0.000000,1.073452e-14,0.000000e+00
0.005307,4.682749,-4.682749,-4.682749,0.000000,1.091927e-14,0.000000e+00
0.005308,4.671645,-4.671645,-4.671645,0.000000,1.110578e-14,0.000000e+00
0.005309,4.660356,-4.660356,-4.660356,0.000000,1.128875e-14,0.000000e+00
0.005310,4.648882,-4.648882,-4.648882,0.000000,1.147349e-14,0.000000e+00
0.005311,4.637226,-4.637226,-4.637226,0.000000,1.165734e-14,0.000000e+00
0.005312,4.625386,-4.625386,-4.625386,0.000000,1.183942e-14,0.000000e+00
0.005313,4.613364,-4.613364,-4.613364,0.000000,1.202238e-14,0.000000e+00
0.005314,4.601159,-4.601159,-4.601159,0.000000,1.220446e-14,0.000000e+00
0.005315,4.588773,-4.588773,-4.588773,0.000000,1.238565e-14,0.000000e+00
0.005316,4.576206,-4.576206,-4.576206,0.000000,1.256684e-14,0.000000e+00
0.005317,4.563458,-4.563458,-4.563458,0.000000,1.274802e-14,0.000000e+00
0.005318,4.550530,-4.550530,-4.550530,0.000000,1.292833e-14,0.000000e+00
0.005319,4.537422,-4.537422,-4.537422,0.000000,1.310774e-14,0.000000e+00
0.005320,4.524135,-4.524135,-4.524135,0.000000,1.328715e-14,0.000000e+00
0.005321,4.510670,-4.510670,-4.510670,0.000000,1.346567e-14,0.000000e+00
0.005322,4.497026,-4.497026,-4.497026,0.000000,1.364331e-14,0.000000e+00
0.005323,4.483205,-4.483205,-4.483205,0.000000,1.382094e-14,0.000000e+00
0.005324,4.469207,-4.469207,-4.469207,0.000000,1.399858e-14,0.000000e+00
0.005325,4.455033,-4.455033,-4.455033,0.000000,1.417444e-14,0.000000e+00
0.005326,4.440682,-4.440682,-4.440682,0.000000,1.435030e-14,0.000000e+00
0.005327,4.426157,-4.426157,-4.426157,0.000000,1.452616e-14,0.000000e+00
0.005328,4.411456,-4.411456,-4.411456,0.000000,1.470024e-14,0.000000e+00
0.005329,4.396582,-4.396582,-4.396582,0.000000,1.487521e-14,0.000000e+00
0.005330,4.381533,-4.381533,-4.381533,0.000000,1.504752e-14,0.000000e+00
0.005331,4.366312,-4.366312,-4.366312,0.000000,1.522160e-14,0.000000e+00
0.005332,4.350919,-4.350919,-4.350919,0.000000,1.539302e-14,0.000000e+00
0.005333,4.335354,-4.335354,-4.335354,0.000000,1.556533e-14,0.000000e+00
0.005334,4.319617,-4.319617,-4.319617,0.000000,1.573675e-14,0.000000e+00
0.005335,4.303710,-4.303710,-4.303710,0.000000,1.590639e-14,0.000000e+00
0.005336,4.287633,-4.287633,-4.287633,0.000000,1.607692e-14,0.000000e+00
0.005337,4.271387,-4.271387,-4.271387,0.000000,1.624656e-14,0.000000e+00
0.005338,4.254972,-4.254972,-4.254972,0.000000,1.641443e-14,0.000000e+00
0.005339,4.238390,-4.238390,-4.238390,0.000000,1.658229e-14,0.000000e+00
0.005340,4.221640,-4.221640,-4.221640,0.000000,1.675016e-14,0.000000e+00
0.005341,4.204723,-4.204723,-4.204723,0.000000,1.691625e-14,0.000000e+00
0.005342,4.187640,-4.187640,-4.187640,0.000000,1.708234e-14,0.000000e+00
0.005343,4.170392,-4.170392,-4.170392,0.000000,1.724754e-14,0.000000e+00
0.005344,4.152979,-4.152979,-4.152979,0.000000,1.741274e-14,0.000000e+00
0.005345,4.135403,-4.135403,-4.135403,0.000000,1.757616e-14,0.000000e+00
0.005346,4.117663,-4.117663,-4.117663,0.000000,1.773959e-14,0.000000e+00
0.005347,4.099761,-4.099761,-4.099761,0.000000,1.790212e-14,0.000000e+00
0.005348,4.081696,-4.081696,-4.081696,0.000000,1.806377e-14,0.000000e+00
0.005349,4.063471,-4.063471,-4.063471,0.000000,1.822453e-14,0.000000e+00
0.005350,4.045085,-4.045085,-4.045085,0.000000,1.838618e-14,0.000000e+00
0.005351,4.026539,-4.026539,-4.026539,0.000000,1.854517e-14,0.000000e+00
0.005352,4.007835,-4.007835,-4.007835,0.000000,1.870504e-14,0.000000e+00
0.005353,3.988972,-3.988972,-3.988972,0.000000,1.886269e-14,0.000000e+00
0.005354,3.969952,-3.969952,-3.969952,0.000000,1.902034e-14,0.000000e+00
0.005355,3.950775,-3.950775,-3.950775,0.000000,1.917710e-14,0.000000e+00
0.005356,3.931442,-3.931442,-3.931442,0.000000,1.933298e-14,0.000000e+00
0.005357,3.911954,-3.911954,-3.911954,0.000000,1.948797e-14,0.000000e+00
0.005358,3.892312,-3.892312,-3.892312,0.000000,1.964251e-14,0.000000e+00
0.005359,3.872515,-3.872515,-3.872515,0.000000,1.979616e-14,0.000000e+00
0.005360,3.852566,-3.852566,-3.852566,0.000000,1.994893e-14,0.000000e+00
0.005361,3.832465,-3.832465,-3.832465,0.000000,2.010125e-14,0.000000e+00
0.005362,3.812213,-3.812213,-3.812213,0.000000,2.025224e-14,0.000000e+00
0.005363,3.791810,-3.791810,-3.791810,0.000000,2.040323e-14,0.000000e+00
0.005364,3.771257,-3.771257,-3.771257,0.000000,2.055289e-14,0.000000e+00
0.005365,3.750555,-3.750555,-3.750555,0.000000,2.070122e-14,0.000000e+00
0.005366,3.729706,-3.729706,-3.729706,0.000000,2.084999e-14,0.000000e+00
0.005367,3.708709,-3.708709,-3.708709,0.000000,2.099698e-14,0.000000e+00
0.005368,3.687566,-3.687566,-3.687566,0.000000,2.114309e-14,0.000000e+00
0.005369,3.666277,-3.666277,-3.666277,0.000000,2.128875e-14,0.000000e+00
0.005370,3.644843,-3.644843,-3.644843,0.000000,2.143397e-14,0.000000e+00
0.005371,3.623266,-3.623266,-3.623266,0.000000,2.157741e-14,0.000000e+00
0.005372,3.601545,-3.601545,-3.601545,0.000000,2.172085e-14,0.000000e+00
0.005373,3.579682,-3.579682,-3.579682,0.000000,2.186296e-14,0.000000e+00
0.005374,3.557678,-3.557678,-3.557678,0.000000,2.200418e-14,0.000000e+00
0.005375,3.535534,-3.535534,-3.535534,0.000000,2.214451e-14,0.000000e+00
0.005376,3.513250,-3.513250,-3.513250,0.000000,2.228440e-14,0.000000e+00
0.005377,3.490827,-3.490827,-3.490827,0.000000,2.242295e-14,0.000000e+00
0.005378,3.468267,-3.468267,-3.468267,0.000000,2.256018e-14,0.000000e+00
0.005379,3.445569,-3.445569,-3.445569,0.000000,2.269740e-14,0.000000e+00
0.005380,3.422736,-3.422736,-3.422736,0.000000,2.283329e-14,0.000000e+00
0.005381,3.399767,-3.399767,-3.399767,0.000000,2.296874e-14,0.000000e+00
0.005382,3.376664,-3.376664,-3.376664,0.000000,2.310285e-14,0.000000e+00
0.005383,3.353428,-3.353428,-3.353428,0.000000,2.323608e-14,0.000000e+00
0.005384,3.330059,-3.330059,-3.330059,0.000000,2.336842e-14,0.000000e+00
0.005385,3.306559,-3.306559,-3.306559,0.000000,2.350031e-14,0.000000e+00
0.005386,3.282929,-3.282929,-3.282929,0.000000,2.363043e-14,0.000000e+00
0.005387,3.259169,-3.259169,-3.259169,0.000000,2.376010e-14,0.000000e+00
0.005388,3.235280,-3.235280,-3.235280,0.000000,2.388845e-14,0.000000e+00
0.005389,3.211263,-3.211263,-3.211263,0.000000,2.401634e-14,0.000000e+00
0.005390,3.187120,-3.187120,-3.187120,0.000000,2.414335e-14,0.000000e+00
0.005391,3.162851,-3.162851,-3.162851,0.000000,2.426903e-14,0.000000e+00
0.005392,3.138457,-3.138457,-3.138457,0.000000,2.439382e-14,0.000000e+00
0.005393,3.113939,-3.113939,-3.113939,0.000000,2.451817e-14,0.000000e+00
0.005394,3.089298,-3.089298,-3.089298,0.000000,2.464073e-14,0.000000e+00
0.005395,3.064535,-3.064535,-3.064535,0.000000,2.476241e-14,0.000000e+00
0.005396,3.039651,-3.039651,-3.039651,0.000000,2.488365e-14,0.000000e+00
0.005397,3.014648,-3.014648,-3.014648,0.000000,2.500355e-14,0.000000e+00
0.005398,2.989525,-2.989525,-2.989525,0.000000,2.512301e-14,0.000000e+00
0.005399,2.964284,-2.964284,-2.964284,0.000000,2.524070e-14,0.000000e+00
0.005400,2.938926,-2.938926,-2.938926,0.000000,2.535794e-14,0.000000e+00
0.005401,2.913452,-2.913452,-2.913452,0.000000,2.547385e-14,0.000000e+00
0.005402,2.887864,-2.887864,-2.887864,0.000000,2.558886e-14,0.000000e+00
0.005403,2.862161,-2.862161,-2.862161,0.000000,2.570300e-14,0.000000e+00
0.005404,2.836345,-2.836345,-2.836345,0.000000,2.581624e-14,0.000000e+00
0.005405,2.810417,-2.810417,-2.810417,0.000000,2.592770e-14,0.000000e+00
0.005406,2.784378,-2.784378,-2.784378,0.000000,2.603873e-14,0.000000e+00
0.005407,2.758229,-2.758229,-2.758229,0.000000,2.614886e-14,0.000000e+00
0.005408,2.731972,-2.731972,-2.731972,0.000000,2.625766e-14,0.000000e+00
0.005409,2.705606,-2.705606,-2.705606,0.000000,2.636558e-14,0.000000e+00
0.005410,2.679134,-2.679134,-2.679134,0.000000,2.647216e-14,0.000000e+00
0.005411,2.652556,-2.652556,-2.652556,0.000000,2.657785e-14,0.000000e+00
0.005412,2.625873,-2.625873,-2.625873,0.000000,2.668266e-14,0.000000e+00
0.005413,2.599087,-2.599087,-2.599087,0.000000,2.678613e-14,0.000000e+00
0.005414,2.572198,-2.572198,-2.572198,0.000000,2.688871e-14,0.000000e+00
0.005415,2.545207,-2.545207,-2.545207,0.000000,2.699041e-14,0.000000e+00
0.005416,2.518116,-2.518116,-2.518116,0.000000,2.709122e-14,0.000000e+00
0.005417,2.490926,-2.490926,-2.490926,0.000000,2.719025e-14,0.000000e+00
0.005418,2.463637,-2.463637,-2.463637,0.000000,2.728884e-14,0.000000e+00
0.005419,2.436251,-2.436251,-2.436251,0.000000,2.738565e-14,0.000000e+00
0.005420,2.408768,-2.408768,-2.408768,0.000000,2.748202e-14,0.000000e+00
0.005421,2.381191,-2.381191,-2.381191,0.000000,2.757750e-14,0.000000e+00
0.005422,2.353520,-2.353520,-2.353520,0.000000,2.767164e-14,0.000000e+00
0.005423,2.325755,-2.325755,-2.325755,0.000000,2.776401e-14,0.000000e+00
0.005424,2.297899,-2.297899,-2.297899,0.000000,2.785638e-14,0.000000e+00
0.005425,2.269952,-2.269952,-2.269952,0.000000,2.794653e-14,0.000000e+00
0.005426,2.241916,-2.241916,-2.241916,0.000000,2.803624e-14,0.000000e+00
0.005427,2.213791,-2.213791,-2.213791,0.000000,2.812506e-14,0.000000e+00
0.005428,2.185579,-2.185579,-2.185579,0.000000,2.821254e-14,0.000000e+00
0.005429,2.157280,-2.157280,-2.157280,0.000000,2.829870e-14,0.000000e+00
0.005430,2.128896,-2.128896,-2.128896,0.000000,2.838396e-14,0.000000e+00
0.005431,2.100429,-2.100429,-2.100429,0.000000,2.846789e-14,0.000000e+00
0.005432,2.071878,-2.071878,-2.071878,0.000000,2.855094e-14,0.000000e+00
0.005433,2.043245,-2.043245,-2.043245,0.000000,2.863221e-14,0.000000e+00
0.005434,2.014532,-2.014532,-2.014532,0.000000,2.871348e-14,0.000000e+00
0.005435,1.985739,-1.985739,-1.985739,0.000000,2.879297e-14,0.000000e+00
0.005436,1.956868,-1.956868,-1.956868,0.000000,2.887068e-14,0.000000e+00
0.005437,1.927920,-1.927920,-1.927920,0.000000,2.894840e-14,0.000000e+00
0.005438,1.898895,-1.898895,-1.898895,0.000000,2.902456e-14,0.000000e+00
0.005439,1.869796,-1.869796,-1.869796,0.000000,2.909939e-14,0.000000e+00
0.005440,1.840623,-1.840623,-1.840623,0.000000,2.917333e-14,0.000000e+00
0.005441,1.811377,-1.811377,-1.811377,0.000000,2.924594e-14,0.000000e+00
0.005442,1.782059,-1.782059,-1.782059,0.000000,2.931744e-14,0.000000e+00
0.005443,1.752672,-1.752672,-1.752672,0.000000,2.938783e-14,0.000000e+00
0.005444,1.723215,-1.723215,-1.723215,0.000000,2.945688e-14,0.000000e+00
0.005445,1.693690,-1.693690,-1.693690,0.000000,2.952505e-14,0.000000e+00
0.005446,1.664098,-1.664098,-1.664098,0.000000,2.959211e-14,0.000000e+00
0.005447,1.634440,-1.634440,-1.634440,0.000000,2.965761e-14,0.000000e+00
0.005448,1.604718,-1.604718,-1.604718,0.000000,2.972222e-14,0.000000e+00
0.005449,1.574933,-1.574933,-1.574933,0.000000,2.978551e-14,0.000000e+00
0.005450,1.545085,-1.545085,-1.545085,0.000000,2.984768e-14,0.000000e+00
0.005451,1.515176,-1.515176,-1.515176,0.000000,2.990852e-14,0.000000e+00
0.005452,1.485208,-1.485208,-1.485208,0.000000,2.996847e-14,0.000000e+00
0.005453,1.455181,-1.455181,-1.455181,0.000000,3.002709e-14,0.000000e+00
0.005454,1.425096,-1.425096,-1.425096,0.000000,3.008438e-14,0.000000e+00
0.005455,1.394956,-1.394956,-1.394956,0.000000,3.014078e-14,0.000000e+00
0.005456,1.364760,-1.364760,-1.364760,0.000000,3.019585e-14,0.000000e+00
0.005457,1.334510,-1.334510,-1.334510,0.000000,3.024980e-14,0.000000e+00
0.005458,1.304208,-1.304208,-1.304208,0.000000,3.030243e-14,0.000000e+00
0.005459,1.273854,-1.273854,-1.273854,0.000000,3.035394e-14,0.000000e+00
0.005460,1.243449,-1.243449,-1.243449,0.000000,3.040412e-14,0.000000e+00
0.005461,1.212996,-1.212996,-1.212996,0.000000,3.045320e-14,0.000000e+00
0.005462,1.182495,-1.182495,-1.182495,0.000000,3.050094e-14,0.000000e+00
0.005463,1.151947,-1.151947,-1.151947,0.000000,3.054801e-14,0.000000e+00
0.005464,1.121354,-1.121354,-1.121354,0.000000,3.059308e-14,0.000000e+00
0.005465,1.090716,-1.090716,-1.090716,0.000000,3.063771e-14,0.000000e+00
0.005466,1.060036,-1.060036,-1.060036,0.000000,3.068057e-14,0.000000e+00
0.005467,1.029313,-1.029313,-1.029313,0.000000,3.072254e-14,0.000000e+00
0.005468,0.998550,-0.998550,-0.998550,0.000000,3.076328e-14,0.000000e+00
0.005469,0.967747,-0.967747,-0.967747,0.000000,3.080258e-14,0.000000e+00
0.005470,0.936907,-0.936907,-0.936907,0.000000,3.084089e-14,0.000000e+00
0.005471,0.906029,-0.906029,-0.906029,0.000000,3.087786e-14,0.000000e+00
0.005472,0.875115,-0.875115,-0.875115,0.000000,3.091349e-14,0.000000e+00
0.005473,0.844167,-0.844167,-0.844167,0.000000,3.094802e-14,0.000000e+00
0.005474,0.813186,-0.813186,-0.813186,0.000000,3.098133e-14,0.000000e+00
0.005475,0.782172,-0.782172,-0.782172,0.000000,3.101341e-14,0.000000e+00
0.005476,0.751128,-0.751128,-0.751128,0.000000,3.104439e-14,0.000000e+00
0.005477,0.720054,-0.720054,-0.720054,0.000000,3.107392e-14,0.000000e+00
0.005478,0.688951,-0.688951,-0.688951,0.000000,3.110245e-14,0.000000e+00
0.005479,0.657822,-0.657822,-0.657822,0.000000,3.112965e-14,0.000000e+00
0.005480,0.626666,-0.626666,-0.626666,0.000000,3.115563e-14,0.000000e+00
0.005481,0.595486,-0.595486,-0.595486,0.000000,3.118028e-14,0.000000e+00
0.005482,0.564282,-0.564282,-0.564282,0.000000,3.120393e-14,0.000000e+00
0.005483,0.533056,-0.533056,-0.533056,0.000000,3.122613e-14,0.000000e+00
0.005484,0.501809,-0.501809,-0.501809,0.000000,3.124723e-14,0.000000e+00
0.005485,0.470542,-0.470542,-0.470542,0.000000,3.126699e-14,0.000000e+00
0.005486,0.439256,-0.439256,-0.439256,0.000000,3.128559e-14,0.000000e+00
0.005487,0.407953,-0.407953,-0.407953,0.000000,3.130290e-14,0.000000e+00
0.005488,0.376634,-0.376634,-0.376634,0.000000,3.131906e-14,0.000000e+00
0.005489,0.345300,-0.345300,-0.345300,0.000000,3.133394e-14,0.000000e+00
0.005490,0.313953,-0.313953,-0.313953,0.000000,3.134754e-14,0.000000e+00
0.005491,0.282593,-0.282593,-0.282593,0.000000,3.135991e-14,0.000000e+00
0.005492,0.251222,-0.251222,-0.251222,0.000000,3.137113e-14,0.000000e+00
0.005493,0.219841,-0.219841,-0.219841,0.000000,3.138101e-14,0.000000e+00
0.005494,0.188451,-0.188451,-0.188451,0.000000,3.138970e-14,0.000000e+00
0.005495,0.157054,-0.157054,-0.157054,0.000000,3.139713e-14,0.000000e+00
0.005496,0.125650,-0.125650,-0.125650,0.000000,3.140330e-14,0.000000e+00
0.005497,0.094242,-0.094242,-0.094242,0.000000,3.140828e-14,0.000000e+00
0.005498,0.062830,-0.062830,-0.062830,0.000000,3.141200e-14,0.000000e+00
0.005499,0.031416,-0.031416,-0.031416,0.000000,3.141448e-14,0.000000e+00
0.005500,0.000000,-0.000000,-0.000000,0.000000,3.141572e-14,0.000000e+00
0.005501,-0.031416,0.031416,0.031416,0.000000,3.141572e-14,0.000000e+00
0.005502,-0.062830,0.062830,0.062830,0.000000,3.141448e-14,0.000000e+00
0.005503,-0.094242,0.094242,0.094242,0.000000,3.141201e-14,0.000000e+00
0.005504,-0.125650,0.125650,0.125650,0.000000,3.140829e-14,0.000000e+00
0.005505,-0.157054,0.157054,0.157054,0.000000,3.140332e-14,0.000000e+00
0.005506,-0.188451,0.188451,0.188451,0.000000,3.139713e-14,0.000000e+00
0.005507,-0.219841,0.219841,0.219841,0.000000,3.138967e-14,0.000000e+00
0.005508,-0.251222,0.251222,0.251222,0.000000,3.138101e-14,0.000000e+00
0.005509,-0.282593,0.282593,0.282593,0.000000,3.137113e-14,0.000000e+00
0.005510,-0.313953,0.313953,0.313953,0.000000,3.135991e-14,0.000000e+00
0.005511,-0.345300,0.345300,0.345300,0.000000,3.134759e-14,0.000000e+00
0.005512,-0.376634,0.376634,0.376634,0.000000,3.133394e-14,0.000000e+00
0.005513,-0.407953,0.407953,0.407953,0.000000,3.131900e-14,0.000000e+00
0.005514,-0.439256,0.439256,0.439256,0.000000,3.130290e-14,0.000000e+00
0.005515,-0.470542,0.470542,0.470542,0.000000,3.128553e-14,0.000000e+00
0.005516,-0.501809,0.501809,0.501809,0.000000,3.126699e-14,0.000000e+00
0.005517,-0.533056,0.533056,0.533056,0.000000,3.124723e-14,0.000000e+00
0.005518,-0.564282,0.564282,0.564282,0.000000,3.122613e-14,0.000000e+00
0.005519,-0.595486,0.595486,0.595486,0.000000,3.120393e-14,0.000000e+00
0.005520,-0.626666,0.626666,0.626666,0.000000,3.118039e-14,0.000000e+00
0.005521,-0.657822,0.657822,0.657822,0.000000,3.115574e-14,0.000000e+00
0.005522,-0.688951,0.688951,0.688951,0.000000,3.112965e-14,0.000000e+00
