time,V1,V2,V3,I_R,I_C,I_D1,I_D2,I_D3,I_D4
0.027475,8.137887,0.103473,8.241360,8.241360e-03,-8.241360e-03,-9.817361e-13,-1.000000e-12,-1.000000e-12,-9.817361e-13
0.027483,8.146876,0.093797,8.240674,8.240674e-03,-8.240674e-03,-9.734446e-13,-1.000000e-12,-1.000000e-12,-9.734446e-13
0.027492,8.155782,0.084117,8.239987,8.239987e-03,-8.239987e-03,-9.615137e-13,-1.000000e-12,-1.000000e-12,-9.613829e-13
0.027500,8.164727,0.074557,8.239300,8.239300e-03,-8.239300e-03,-9.441360e-13,-1.000000e-12,-1.000000e-12,-9.441021e-13
0.027508,8.173604,0.065008,8.238614,8.238614e-03,-8.238614e-03,-9.191267e-13,-1.000000e-12,-1.000000e-12,-9.191236e-13
0.027517,8.182434,0.055493,8.237927,8.237927e-03,-8.237927e-03,-8.831333e-13,-1.000000e-12,-1.000000e-12,-8.831335e-13
0.027525,8.188965,0.043758,8.237241,8.237241e-03,-8.237241e-03,-8.454957e-13,-1.000000e-12,-1.000000e-12,-8.159884e-13
0.027533,8.200383,0.036990,8.236554,8.236554e-03,-8.236554e-03,-7.532283e-13,-1.000000e-12,-1.000000e-12,-7.609194e-13
0.027542,8.209794,0.028297,8.235868,8.235868e-03,-8.235868e-03,-6.352936e-13,-1.000000e-12,-1.000000e-12,-6.653464e-13
0.027550,8.217392,0.017871,8.235182,8.235182e-03,-8.235182e-03,-4.975135e-13,-1.000000e-12,-1.000000e-12,-4.990943e-13
0.027558,8.225808,0.008344,8.234496,8.234496e-03,-8.234496e-03,-2.854413e-13,-1.000000e-12,-1.000000e-12,-2.758583e-13
0.027567,8.234621,-0.000705,8.233809,8.233809e-03,-8.233809e-03,3.190775e-14,-1.000000e-12,-1.000000e-12,2.763293e-14
0.027575,8.243730,-0.009377,8.233123,8.233123e-03,-8.233123e-03,5.072769e-13,-1.000000e-12,-1.000000e-12,4.372649e-13
0.027583,8.251397,-0.019408,8.232437,8.232437e-03,-8.232437e-03,1.082289e-12,-1.000000e-12,-1.000000e-12,1.118705e-12
0.027592,8.260163,-0.028260,8.231751,8.231751e-03,-8.231751e-03,2.001449e-12,-1.000000e-12,-1.000000e-12,1.983936e-12
0.027600,8.268584,-0.037375,8.231065,8.231065e-03,-8.231065e-03,3.269144e-12,-1.000000e-12,-1.000000e-12,3.245351e-12
0.027608,8.276884,-0.046528,8.230380,8.230380e-03,-8.230380e-03,5.043781e-12,-1.000000e-12,-1.000000e-12,5.049247e-12
0.027617,8.285243,-0.055541,8.229694,8.229694e-03,-8.229694e-03,7.575505e-12,-1.000000e-12,-1.000000e-12,7.572843e-12
0.027625,8.293627,-0.064447,8.229008,8.229008e-03,-8.229008e-03,1.117947e-11,-1.000000e-12,-1.000000e-12,1.109892e-11
0.027633,8.301782,-0.073498,8.228322,8.228322e-03,-8.228322e-03,1.614614e-11,-1.000000e-12,-1.000000e-12,1.617167e-11
0.027642,8.310027,-0.082377,8.227637,8.227637e-03,-8.227637e-03,2.322184e-11,-1.000000e-12,-1.000000e-12,2.320950e-11
0.027650,8.318198,-0.091248,8.226951,8.226951e-03,-8.226951e-03,3.311904e-11,-1.000000e-12,-1.000000e-12,3.312066e-11
0.027658,8.326335,-0.100069,8.226266,8.226266e-03,-8.226265e-03,4.699806e-11,-1.000000e-12,-1.000000e-12,4.699728e-11
0.027667,8.334437,-0.108842,8.225580,8.225580e-03,-8.225580e-03,6.643058e-11,-1.000000e-12,-1.000000e-12,6.639246e-11
0.027675,8.342481,-0.117590,8.224895,8.224895e-03,-8.224895e-03,9.351857e-11,-1.000000e-12,-1.000000e-12,9.353180e-11
0.027683,8.350495,-0.126284,8.224209,8.224209e-03,-8.224209e-03,1.313334e-10,-1.000000e-12,-1.000000e-12,1.313271e-10
0.027692,8.358464,-0.134940,8.223524,8.223524e-03,-8.223524e-03,1.839536e-10,-1.000000e-12,-1.000000e-12,1.839575e-10
0.027700,8.366392,-0.143553,8.222839,8.222839e-03,-8.222839e-03,2.570908e-10,-1.000000e-12,-1.000000e-12,2.570890e-10
0.027708,8.374278,-0.152124,8.222154,8.222154e-03,-8.222153e-03,3.585584e-10,-1.000000e-12,-1.000000e-12,3.585572e-10
0.027717,8.382122,-0.160652,8.221468,8.221468e-03,-8.221468e-03,4.991118e-10,-1.000000e-12,-1.000000e-12,4.990932e-10
0.027725,8.389923,-0.169140,8.220783,8.220783e-03,-8.220783e-03,6.934473e-10,-1.000000e-12,-1.000000e-12,6.934513e-10
0.027733,8.397683,-0.177584,8.220098,8.220098e-03,-8.220097e-03,9.617474e-10,-1.000000e-12,-1.000000e-12,9.617456e-10
0.027742,8.405400,-0.185986,8.219413,8.219413e-03,-8.219412e-03,1.331517e-09,-1.000000e-12,-1.000000e-12,1.331512e-09
0.027750,8.413074,-0.194346,8.218729,8.218729e-03,-8.218727e-03,1.840260e-09,-1.000000e-12,-1.000000e-12,1.840294e-09
0.027758,8.420707,-0.202663,8.218044,8.218044e-03,-8.218041e-03,2.539116e-09,-1.000000e-12,-1.000000e-12,2.539101e-09
0.027767,8.428296,-0.210938,8.217359,8.217359e-03,-8.217356e-03,3.497395e-09,-1.000000e-12,-1.000000e-12,3.497414e-09
0.027775,8.435844,-0.219170,8.216674,8.216674e-03,-8.216670e-03,4.809291e-09,-1.000000e-12,-1.000000e-12,4.809283e-09
0.027783,8.443348,-0.227359,8.215990,8.215990e-03,-8.215983e-03,6.602203e-09,-1.000000e-12,-1.000000e-12,6.602181e-09
0.027792,8.450810,-0.235505,8.215305,8.215305e-03,-8.215296e-03,9.048346e-09,-1.000000e-12,-1.000000e-12,9.048360e-09
0.027800,8.458229,-0.243609,8.214620,8.214620e-03,-8.214609e-03,1.238014e-08,-1.000000e-12,-1.000000e-12,1.238013e-08
0.027808,8.465605,-0.251669,8.213936,8.213936e-03,-8.213920e-03,1.691047e-08,-1.000000e-12,-1.000000e-12,1.691048e-08
0.027817,8.472938,-0.259687,8.213251,8.213251e-03,-8.213229e-03,2.306006e-08,-1.000000e-12,-1.000000e-12,2.306006e-08
0.027825,8.480228,-0.267661,8.212567,8.212567e-03,-8.212537e-03,3.139344e-08,-1.000000e-12,-1.000000e-12,3.139343e-08
0.027833,8.487475,-0.275592,8.211883,8.211883e-03,-8.211842e-03,4.266677e-08,-1.000000e-12,-1.000000e-12,4.266681e-08
0.027842,8.494678,-0.283480,8.211199,8.211199e-03,-8.211143e-03,5.789130e-08,-1.000000e-12,-1.000000e-12,5.789129e-08
0.027850,8.501839,-0.291324,8.210514,8.210514e-03,-8.210439e-03,7.841651e-08,-1.000000e-12,-1.000000e-12,7.841651e-08
0.027858,8.508956,-0.299125,8.209830,8.209830e-03,-8.209728e-03,1.060405e-07,-1.000000e-12,-1.000000e-12,1.060405e-07
0.027867,8.516029,-0.306883,8.209146,8.209146e-03,-8.209008e-03,1.431545e-07,-1.000000e-12,-1.000000e-12,1.431544e-07
0.027875,8.523059,-0.314597,8.208462,8.208462e-03,-8.208276e-03,1.929326e-07,-1.000000e-12,-1.000000e-12,1.929326e-07
0.027883,8.530046,-0.322268,8.207778,8.207778e-03,-8.207528e-03,2.595811e-07,-1.000000e-12,-1.000000e-12,2.595810e-07
0.027892,8.536988,-0.329894,8.207094,8.207094e-03,-8.206758e-03,3.486629e-07,-1.000000e-12,-1.000000e-12,3.486629e-07
0.027900,8.543887,-0.337477,8.206410,8.206410e-03,-8.205959e-03,4.675227e-07,-1.000000e-12,-1.000000e-12,4.675227e-07
0.027908,8.550743,-0.345016,8.205727,8.205727e-03,-8.205123e-03,6.258391e-07,-1.000000e-12,-1.000000e-12,6.258391e-07
0.027917,8.557554,-0.352511,8.205043,8.205043e-03,-8.204236e-03,8.363430e-07,-1.000000e-12,-1.000000e-12,8.363430e-07
0.027925,8.564322,-0.359962,8.204359,8.204359e-03,-8.203282e-03,1.115750e-06,-1.000000e-12,-1.000000e-12,1.115750e-06
0.027933,8.571045,-0.367369,8.203676,8.203676e-03,-8.202240e-03,1.485964e-06,-1.000000e-12,-1.000000e-12,1.485964e-06
0.027942,8.577724,-0.374732,8.202992,8.202992e-03,-8.201083e-03,1.975642e-06,-1.000000e-12,-1.000000e-12,1.975642e-06
0.027950,8.584360,-0.382051,8.202309,8.202309e-03,-8.199774e-03,2.622194e-06,-1.000000e-12,-1.000000e-12,2.622194e-06
0.027958,8.590951,-0.389325,8.201626,8.201626e-03,-8.198266e-03,3.474378e-06,-1.000000e-12,-1.000000e-12,3.474378e-06
0.027967,8.597498,-0.396555,8.200943,8.200943e-03,-8.196497e-03,4.595613e-06,-1.000000e-12,-1.000000e-12,4.595613e-06
0.027975,8.604000,-0.403740,8.200260,8.200260e-03,-8.194387e-03,6.068239e-06,-1.000000e-12,-1.000000e-12,6.068239e-06
0.027983,8.610458,-0.410881,8.199577,8.199577e-03,-8.191833e-03,7.998956e-06,-1.000000e-12,-1.000000e-12,7.998956e-06
0.027992,8.616872,-0.417977,8.198895,8.198895e-03,-8.188700e-03,1.052577e-05,-1.000000e-12,-1.000000e-12,1.052577e-05
0.028000,8.623242,-0.425029,8.198213,8.198213e-03,-8.184816e-03,1.382683e-05,-1.000000e-12,-1.000000e-12,1.382683e-05
0.028008,8.629567,-0.432035,8.197531,8.197531e-03,-8.179957e-03,1.813166e-05,-1.000000e-12,-1.000000e-12,1.813166e-05
0.028017,8.635847,-0.438997,8.196850,8.196850e-03,-8.173835e-03,2.373544e-05,-1.000000e-12,-1.000000e-12,2.373544e-05
0.028025,8.642083,-0.445914,8.196170,8.196170e-03,-8.166083e-03,3.101695e-05,-1.000000e-12,-1.000000e-12,3.101695e-05
0.028033,8.648275,-0.452785,8.195490,8.195490e-03,-8.156228e-03,4.046136e-05,-1.000000e-12,-1.000000e-12,4.046136e-05
0.028042,8.654422,-0.459611,8.194811,8.194811e-03,-8.143666e-03,5.268883e-05,-1.000000e-12,-1.000000e-12,5.268883e-05
0.028050,8.660525,-0.466391,8.194134,8.194134e-03,-8.127625e-03,6.849042e-05,-1.000000e-12,-1.000000e-12,6.849042e-05
0.028058,8.666584,-0.473125,8.193458,8.193458e-03,-8.107125e-03,8.887304e-05,-1.000000e-12,-1.000000e-12,8.887304e-05
0.028067,8.672598,-0.479813,8.192785,8.192785e-03,-8.080918e-03,1.151156e-04,-1.000000e-12,-1.000000e-12,1.151156e-04
0.028075,8.678569,-0.486455,8.192114,8.192114e-03,-8.047422e-03,1.488387e-04,-1.000000e-12,-1.000000e-12,1.488387e-04
0.028083,8.684497,-0.493050,8.191447,8.191447e-03,-8.004639e-03,1.920915e-04,-1.000000e-12,-1.000000e-12,1.920915e-04
0.028092,8.690381,-0.499596,8.190785,8.190785e-03,-7.950043e-03,2.474577e-04,-1.000000e-12,-1.000000e-12,2.474577e-04
0.028100,8.696223,-0.506095,8.190128,8.190128e-03,-7.880459e-03,3.181877e-04,-1.000000e-12,-1.000000e-12,3.181877e-04
0.028108,8.702024,-0.512545,8.189479,8.189479e-03,-7.791903e-03,4.083577e-04,-1.000000e-12,-1.000000e-12,4.083577e-04
0.028117,8.707783,-0.518944,8.188839,8.188839e-03,-7.679387e-03,5.230647e-04,-1.000000e-12,-1.000000e-12,5.230647e-04
0.028125,8.713503,-0.525292,8.188211,8.188211e-03,-7.536697e-03,6.686598e-04,-1.000000e-12,-1.000000e-12,6.686598e-04
0.028133,8.719185,-0.531587,8.187598,8.187598e-03,-7.356109e-03,8.530268e-04,-1.000000e-12,-1.000000e-12,8.530268e-04
0.028142,8.724831,-0.537827,8.187004,8.187004e-03,-7.128072e-03,1.085909e-03,-1.000000e-12,-1.000000e-12,1.085909e-03
0.028150,8.730443,-0.544009,8.186434,8.186434e-03,-6.840828e-03,1.379289e-03,-1.000000e-12,-1.000000e-12,1.379289e-03
0.028158,8.736024,-0.550130,8.185894,8.185894e-03,-6.479990e-03,1.747816e-03,-1.000000e-12,-1.000000e-12,1.747816e-03
0.028167,8.741578,-0.556187,8.185391,8.185391e-03,-6.028067e-03,2.209275e-03,-1.000000e-12,-1.000000e-12,2.209275e-03
0.028175,8.747110,-0.562174,8.184936,8.184936e-03,-5.463964e-03,2.785083e-03,-1.000000e-12,-1.000000e-12,2.785083e-03
0.028183,8.752625,-0.568086,8.184539,8.184539e-03,-4.762493e-03,3.500770e-03,-1.000000e-12,-1.000000e-12,3.500770e-03
0.028192,8.758130,-0.573916,8.184215,8.184215e-03,-3.893930e-03,4.386401e-03,-1.000000e-12,-1.000000e-12,4.386401e-03
0.028200,8.763634,-0.579655,8.183979,8.183979e-03,-2.823712e-03,5.476841e-03,-1.000000e-12,-1.000000e-12,5.476841e-03
0.028208,8.769147,-0.585294,8.183853,8.183853e-03,-1.512392e-03,6.811761e-03,-1.000000e-12,-1.000000e-12,6.811761e-03
0.028217,8.774680,-0.590819,8.183860,8.183860e-03,8.400476e-05,8.435204e-03,-1.000000e-12,-1.000000e-12,8.435204e-03
0.028225,8.780246,-0.596219,8.184028,8.184028e-03,2.013004e-03,1.039453e-02,-1.000000e-12,-1.000000e-12,1.039453e-02
0.028233,8.785863,-0.601475,8.184388,8.184388e-03,4.323886e-03,1.273853e-02,-1.000000e-12,-1.000000e-12,1.273853e-02
0.028242,8.791548,-0.606571,8.184977,8.184977e-03,7.064841e-03,1.551446e-02,-1.000000e-12,-1.000000e-12,1.551446e-02
0.028250,8.797321,-0.611487,8.185834,8.185834e-03,1.027895e-02,1.876397e-02,-1.000000e-12,-1.000000e-12,1.876397e-02
0.028258,8.803202,-0.616201,8.187000,8.187000e-03,1.399903e-02,2.251795e-02,-1.000000e-12,-1.000000e-12,2.251795e-02
0.028267,8.809213,-0.620693,8.188520,8.188520e-03,1.824163e-02,2.679057e-02,-1.000000e-12,-1.000000e-12,2.679057e-02
0.028275,8.815376,-0.624939,8.190437,8.190437e-03,2.300090e-02,3.157342e-02,-1.000000e-12,-1.000000e-12,3.157342e-02
0.028283,8.821711,-0.628920,8.192791,8.192791e-03,2.824336e-02,3.683060e-02,-1.000000e-12,-1.000000e-12,3.683060e-02
0.028292,8.828235,-0.632619,8.195616,8.195616e-03,3.390485e-02,4.249613e-02,-1.000000e-12,-1.000000e-12,4.249613e-02
0.028300,8.834962,-0.636021,8.198940,8.198940e-03,3.989091e-02,4.847470e-02,-1.000000e-12,-1.000000e-12,4.847470e-02
0.028308,8.841900,-0.639119,8.202780,8.202780e-03,4.608127e-02,5.464648e-02,-1.000000e-12,-1.000000e-12,5.464648e-02
0.028317,8.849052,-0.641910,8.207142,8.207142e-03,5.233830e-02,6.087560e-02,-1.000000e-12,-1.000000e-12,6.087560e-02
0.028325,8.856414,-0.644396,8.212018,8.212018e-03,5.851826e-02,6.702106e-02,-1.000000e-12,-1.000000e-12,6.702106e-02
0.028333,8.863979,-0.646587,8.217392,8.217392e-03,6.448342e-02,7.294842e-02,-1.000000e-12,-1.000000e-12,7.294842e-02
0.028342,8.871731,-0.648496,8.223235,8.223235e-03,7.011288e-02,7.854006e-02,-1.000000e-12,-1.000000e-12,7.854006e-02
0.028350,8.879652,-0.650141,8.229511,8.229511e-03,7.531049e-02,8.370258e-02,-1.000000e-12,-1.000000e-12,8.370258e-02
0.028358,8.887722,-0.651544,8.236178,8.236178e-03,8.000883e-02,8.837052e-02,-1.000000e-12,-1.000000e-12,8.837052e-02
0.028367,8.895919,-0.652727,8.243192,8.243192e-03,8.416950e-02,9.250656e-02,-1.000000e-12,-1.000000e-12,9.250656e-02
0.028375,8.904219,-0.653711,8.250507,8.250507e-03,8.778037e-02,9.609888e-02,-1.000000e-12,-1.000000e-12,9.609888e-02
0.028383,8.912599,-0.654521,8.258078,8.258078e-03,9.085100e-02,9.915672e-02,-1.000000e-12,-1.000000e-12,9.915672e-02
0.028392,8.921039,-0.655177,8.265862,8.265862e-03,9.340720e-02,1.017053e-01,-1.000000e-12,-1.000000e-12,1.017053e-01
0.028400,8.929519,-0.655699,8.273819,8.273819e-03,9.548577e-02,1.037805e-01,-1.000000e-12,-1.000000e-12,1.037805e-01
0.028408,8.938019,-0.656106,8.281913,8.281913e-03,9.712989e-02,1.054247e-01,-1.000000e-12,-1.000000e-12,1.054247e-01
0.028417,8.946525,-0.656412,8.290112,8.290112e-03,9.838532e-02,1.066829e-01,-1.000000e-12,-1.000000e-12,1.066829e-01
0.028425,8.955021,-0.656634,8.298387,8.298387e-03,9.929770e-02,1.076000e-01,-1.000000e-12,-1.000000e-12,1.076000e-01
0.028433,8.963495,-0.656782,8.306713,8.306713e-03,9.991062e-02,1.082191e-01,-1.000000e-12,-1.000000e-12,1.082191e-01
0.028442,8.971936,-0.656868,8.315068,8.315068e-03,1.002644e-01,1.085801e-01,-1.000000e-12,-1.000000e-12,1.085801e-01
0.028450,8.980336,-0.656901,8.323435,8.323435e-03,1.003957e-01,1.087193e-01,-1.000000e-12,-1.000000e-12,1.087193e-01
0.028458,8.988685,-0.656889,8.331796,8.331796e-03,1.003370e-01,1.086688e-01,-1.000000e-12,-1.000000e-12,1.086688e-01
0.028467,8.996978,-0.656839,8.340139,8.340139e-03,1.001167e-01,1.084570e-01,-1.000000e-12,-1.000000e-12,1.084570e-01
0.028475,9.005208,-0.656755,8.348452,8.348452e-03,9.975953e-02,1.081085e-01,-1.000000e-12,-1.000000e-12,1.081085e-01
0.028483,9.013371,-0.656644,8.356726,8.356726e-03,9.928688e-02,1.076446e-01,-1.000000e-12,-1.000000e-12,1.076446e-01
0.028492,9.021462,-0.656509,8.364953,8.364953e-03,9.871690e-02,1.070833e-01,-1.000000e-12,-1.000000e-12,1.070833e-01
0.028500,9.029478,-0.656353,8.373125,8.373125e-03,9.806505e-02,1.064401e-01,-1.000000e-12,-1.000000e-12,1.064401e-01
0.028508,9.037417,-0.656180,8.381237,8.381237e-03,9.734442e-02,1.057281e-01,-1.000000e-12,-1.000000e-12,1.057281e-01
0.028517,9.045275,-0.655991,8.389284,8.389284e-03,9.656609e-02,1.049582e-01,-1.000000e-12,-1.000000e-12,1.049582e-01
0.028525,9.053051,-0.655789,8.397262,8.397262e-03,9.573936e-02,1.041398e-01,-1.000000e-12,-1.000000e-12,1.041398e-01
0.028533,9.060743,-0.655575,8.405168,8.405168e-03,9.487206e-02,1.032808e-01,-1.000000e-12,-1.000000e-12,1.032808e-01
0.028542,9.068349,-0.655350,8.412999,8.412999e-03,9.397078e-02,1.023877e-01,-1.000000e-12,-1.000000e-12,1.023877e-01
0.028550,9.075869,-0.655116,8.420753,8.420753e-03,9.304104e-02,1.014660e-01,-1.000000e-12,-1.000000e-12,1.014660e-01
0.028558,9.083301,-0.654874,8.428427,8.428427e-03,9.208747e-02,1.005203e-01,-1.000000e-12,-1.000000e-12,1.005203e-01
0.028567,9.090644,-0.654625,8.436019,8.436019e-03,9.111395e-02,9.955464e-02,-1.000000e-12,-1.000000e-12,9.955464e-02
0.028575,9.097898,-0.654368,8.443530,8.443530e-03,9.012376e-02,9.857217e-02,-1.000000e-12,-1.000000e-12,9.857217e-02
0.028583,9.105062,-0.654106,8.450956,8.450956e-03,8.911964e-02,9.757567e-02,-1.000000e-12,-1.000000e-12,9.757567e-02
0.028592,9.112135,-0.653837,8.458298,8.458298e-03,8.810389e-02,9.656743e-02,-1.000000e-12,-1.000000e-12,9.656743e-02
0.028600,9.119118,-0.653563,8.465555,8.465555e-03,8.707844e-02,9.554940e-02,-1.000000e-12,-1.000000e-12,9.554940e-02
0.028608,9.126009,-0.653284,8.472725,8.472725e-03,8.604495e-02,9.452322e-02,-1.000000e-12,-1.000000e-12,9.452322e-02
0.028617,9.132809,-0.653000,8.479809,8.479809e-03,8.500478e-02,9.349027e-02,-1.000000e-12,-1.000000e-12,9.349027e-02
0.028625,9.139517,-0.652711,8.486806,8.486806e-03,8.395911e-02,9.245173e-02,-1.000000e-12,-1.000000e-12,9.245173e-02
0.028633,9.146133,-0.652418,8.493715,8.493715e-03,8.290893e-02,9.140857e-02,-1.000000e-12,-1.000000e-12,9.140857e-02
0.028642,9.152656,-0.652120,8.500536,8.500536e-03,8.185507e-02,9.036165e-02,-1.000000e-12,-1.000000e-12,9.036165e-02
0.028650,9.159087,-0.651818,8.507269,8.507269e-03,8.079827e-02,8.931169e-02,-1.000000e-12,-1.000000e-12,8.931169e-02
0.028658,9.165426,-0.651512,8.513914,8.513914e-03,7.973913e-02,8.825930e-02,-1.000000e-12,-1.000000e-12,8.825930e-02
0.028667,9.171672,-0.651201,8.520471,8.520471e-03,7.867819e-02,8.720501e-02,-1.000000e-12,-1.000000e-12,8.720501e-02
0.028675,9.177825,-0.650886,8.526939,8.526939e-03,7.761589e-02,8.614927e-02,-1.000000e-12,-1.000000e-12,8.614927e-02
0.028683,9.183885,-0.650567,8.533318,8.533318e-03,7.655264e-02,8.509249e-02,-1.000000e-12,-1.000000e-12,8.509249e-02
0.028692,9.189852,-0.650244,8.539609,8.539609e-03,7.548878e-02,8.403501e-02,-1.000000e-12,-1.000000e-12,8.403501e-02
0.028700,9.195727,-0.649916,8.545811,8.545811e-03,7.442460e-02,8.297713e-02,-1.000000e-12,-1.000000e-12,8.297713e-02
0.028708,9.201509,-0.649585,8.551924,8.551924e-03,7.336039e-02,8.191911e-02,-1.000000e-12,-1.000000e-12,8.191911e-02
0.028717,9.207197,-0.649249,8.557949,8.557949e-03,7.229636e-02,8.086120e-02,-1.000000e-12,-1.000000e-12,8.086120e-02
0.028725,9.212793,-0.648908,8.563885,8.563885e-03,7.123275e-02,7.980361e-02,-1.000000e-12,-1.000000e-12,7.980361e-02
0.028733,9.218296,-0.648564,8.569732,8.569732e-03,7.016973e-02,7.874653e-02,-1.000000e-12,-1.000000e-12,7.874653e-02
0.028742,9.223706,-0.648214,8.575491,8.575491e-03,6.910749e-02,7.769013e-02,-1.000000e-12,-1.000000e-12,7.769013e-02
0.028750,9.229023,-0.647861,8.581162,8.581162e-03,6.804617e-02,7.663457e-02,-1.000000e-12,-1.000000e-12,7.663457e-02
0.028758,9.234247,-0.647503,8.586744,8.586744e-03,6.698595e-02,7.558001e-02,-1.000000e-12,-1.000000e-12,7.558001e-02
0.028767,9.239378,-0.647140,8.592238,8.592238e-03,6.592694e-02,7.452659e-02,-1.000000e-12,-1.000000e-12,7.452659e-02
0.028775,9.244416,-0.646772,8.597644,8.597644e-03,6.486930e-02,7.347444e-02,-1.000000e-12,-1.000000e-12,7.347444e-02
0.028783,9.249361,-0.646400,8.602961,8.602961e-03,6.381313e-02,7.242367e-02,-1.000000e-12,-1.000000e-12,7.242367e-02
0.028792,9.254214,-0.646023,8.608191,8.608191e-03,6.275856e-02,7.137443e-02,-1.000000e-12,-1.000000e-12,7.137443e-02
0.028800,9.258974,-0.645640,8.613333,8.613333e-03,6.170571e-02,7.032681e-02,-1.000000e-12,-1.000000e-12,7.032681e-02
0.028808,9.263641,-0.645253,8.618388,8.618388e-03,6.065470e-02,6.928094e-02,-1.000000e-12,-1.000000e-12,6.928094e-02
0.028817,9.268216,-0.644861,8.623355,8.623355e-03,5.960563e-02,6.823694e-02,-1.000000e-12,-1.000000e-12,6.823694e-02
0.028825,9.272698,-0.644463,8.628235,8.628235e-03,5.855862e-02,6.719490e-02,-1.000000e-12,-1.000000e-12,6.719490e-02
0.028833,9.277087,-0.644060,8.633028,8.633028e-03,5.751378e-02,6.615494e-02,-1.000000e-12,-1.000000e-12,6.615494e-02
0.028842,9.281385,-0.643651,8.637734,8.637734e-03,5.647122e-02,6.511718e-02,-1.000000e-12,-1.000000e-12,6.511718e-02
0.028850,9.285590,-0.643237,8.642353,8.642353e-03,5.543104e-02,6.408171e-02,-1.000000e-12,-1.000000e-12,6.408171e-02
0.028858,9.289702,-0.642816,8.646886,8.646886e-03,5.439336e-02,6.304867e-02,-1.000000e-12,-1.000000e-12,6.304867e-02
0.028867,9.293723,-0.642390,8.651332,8.651332e-03,5.335830e-02,6.201815e-02,-1.000000e-12,-1.000000e-12,6.201815e-02
0.028875,9.297651,-0.641958,8.655693,8.655693e-03,5.232596e-02,6.099027e-02,-1.000000e-12,-1.000000e-12,6.099027e-02
0.028883,9.301488,-0.641520,8.659967,8.659967e-03,5.129647e-02,5.996515e-02,-1.000000e-12,-1.000000e-12,5.996515e-02
0.028892,9.305232,-0.641076,8.664157,8.664157e-03,5.026993e-02,5.894290e-02,-1.000000e-12,-1.000000e-12,5.894290e-02
0.028900,9.308885,-0.640625,8.668261,8.668261e-03,4.924648e-02,5.792365e-02,-1.000000e-12,-1.000000e-12,5.792365e-02
0.028908,9.312447,-0.640167,8.672279,8.672279e-03,4.822623e-02,5.690752e-02,-1.000000e-12,-1.000000e-12,5.690752e-02
0.028917,9.315917,-0.639703,8.676213,8.676213e-03,4.720930e-02,5.589464e-02,-1.000000e-12,-1.000000e-12,5.589464e-02
0.028925,9.319295,-0.639232,8.680063,8.680063e-03,4.619584e-02,5.488513e-02,-1.000000e-12,-1.000000e-12,5.488513e-02
0.028933,9.322582,-0.638754,8.683829,8.683829e-03,4.518596e-02,5.387912e-02,-1.000000e-12,-1.000000e-12,5.387912e-02
0.028942,9.325779,-0.638268,8.687510,8.687510e-03,4.417980e-02,5.287676e-02,-1.000000e-12,-1.000000e-12,5.287676e-02
0.028950,9.328884,-0.637775,8.691108,8.691108e-03,4.317751e-02,5.187817e-02,-1.000000e-12,-1.000000e-12,5.187817e-02
0.028958,9.331898,-0.637275,8.694623,8.694623e-03,4.217922e-02,5.088350e-02,-1.000000e-12,-1.000000e-12,5.088350e-02
0.028967,9.334822,-0.636767,8.698055,8.698055e-03,4.118507e-02,4.989290e-02,-1.000000e-12,-1.000000e-12,4.989290e-02
0.028975,9.337656,-0.636251,8.701405,8.701405e-03,4.019522e-02,4.890651e-02,-1.000000e-12,-1.000000e-12,4.890651e-02
0.028983,9.340399,-0.635726,8.704673,8.704673e-03,3.920983e-02,4.792449e-02,-1.000000e-12,-1.000000e-12,4.792449e-02
0.028992,9.343052,-0.635194,8.707858,8.707858e-03,3.822904e-02,4.694700e-02,-1.000000e-12,-1.000000e-12,4.694700e-02
0.029000,9.345615,-0.634652,8.710963,8.710963e-03,3.725301e-02,4.597420e-02,-1.000000e-12,-1.000000e-12,4.597420e-02
0.029008,9.348088,-0.634102,8.713986,8.713986e-03,3.628192e-02,4.500625e-02,-1.000000e-12,-1.000000e-12,4.500625e-02
0.029017,9.350472,-0.633543,8.716929,8.716929e-03,3.531594e-02,4.404332e-02,-1.000000e-12,-1.000000e-12,4.404332e-02
0.029025,9.352767,-0.632975,8.719792,8.719792e-03,3.435523e-02,4.308559e-02,-1.000000e-12,-1.000000e-12,4.308559e-02
0.029033,9.354973,-0.632397,8.722575,8.722575e-03,3.339998e-02,4.213324e-02,-1.000000e-12,-1.000000e-12,4.213324e-02
0.029042,9.357089,-0.631810,8.725280,8.725280e-03,3.245038e-02,4.118646e-02,-1.000000e-12,-1.000000e-12,4.118646e-02
0.029050,9.359117,-0.631212,8.727905,8.727905e-03,3.150660e-02,4.024542e-02,-1.000000e-12,-1.000000e-12,4.024542e-02
